shop,type,num_malls,num_outlets,malls
Red Wing Shoe Store,Retail,1,1,Jewel Changi Airport
Refresh TCM Wellness,Retail,1,1,Plaza Singapura
Regina Hair Removal Specialist,Retail,1,1,313@somerset
Rene Caovilla,Retail,1,1,The Shoppes at Marina Bay Sands
Rest N Go by Gintell,Retail,1,1,Suntec City
Rhythm Room,Retail,1,1,CQ @ Clarke Quay
Richard Mille,Retail,1,1,The Shoppes at Marina Bay Sands
Rip Curl,Retail,1,1,Marina Square
Ripples,Retail,1,1,Bugis Junction (Part of Bugis Town)
Rising Money Exchange,Retail,1,1,VivoCity
Robert Piano,Retail,1,1,The Centrepoint
Robo Robo,Retail,1,1,Marina Square
Roborock,Retail,1,1,Funan
Roche Bobois,Retail,1,1,Marina Square
Roche Bobois Paris,Retail,1,1,Paragon
Roger Dubuis,Retail,1,1,The Shoppes at Marina Bay Sands
Roger Vivier,Retail,1,1,The Shoppes at Marina Bay Sands
Rolex at Watch Palace,Retail,1,1,Mandarin Gallery
Roryland,Retail,1,1,Plaza Singapura
Rose Of Sharon,Retail,1,1,Velocity@Novena Square
Rouge By Barracks,Retail,1,1,Westgate
Royal Castles,Retail,1,1,United Square
Royce Dental Centre,Retail,1,1,Tiong Bahru Plaza
Royce Dental Orthodontic Centre,Retail,1,1,Tampines 1
Royce Dental Surgery,Retail,1,1,Jem
Rue Madame,Retail,1,1,Ngee Ann City
S Collection,Retail,1,1,Bugis Junction (Part of Bugis Town)
S Lady,Retail,1,1,Raffles City Shopping Centre
SAGE Counselling Centre,Retail,1,1,Jurong Point
SANDBOX,Retail,1,1,Orchard Central
SBCC Baby & Child Clinic,Retail,1,1,Tiong Bahru Plaza
SC ATM,Retail,1,1,Great World
SCARLETT PLUS,Retail,1,1,Bugis+ (Part of Bugis Town)
SCB ATM,Retail,1,1,Bugis Junction (Part of Bugis Town)
SECRET SKIN BY SKIN LABO,Retail,1,1,Clarke Quay Central
SENZE Boutique Spa by Senze Salus,Retail,1,1,Raffles City Shopping Centre
SEOUL BEAUTE,Retail,1,1,Bugis+ (Part of Bugis Town)
SEUNG TAE,Retail,1,1,Raffles City Shopping Centre
SG Home Decor,Retail,1,1,Swing By @ Thomson Plaza
SHANDA TRAVEL,Retail,1,1,Lucky Chinatown
SHAW Theatres Paya Lebar Quarter,Retail,1,1,PLQ Mall
SHENG SIONG SUPERMARKET,Retail,1,1,Junction 10
SHINE'S KEY & SHOE,Retail,1,1,Square 2
SHOP SASSY DREAM,Retail,1,1,Plaza Singapura
SILKY MIRACLE,Retail,1,1,The Shoppes at Marina Bay Sands
SIMBA Telecom,Retail,1,1,Orchard Central
SINCERE HAUTE HORLOGERIE,Retail,1,1,The Shoppes at Marina Bay Sands
SINCHONG,Retail,1,1,Bedok Mall
SINDA Service Centre,Retail,1,1,Jurong Point
SINGAPORE AIRLINES,Retail,1,1,ION Orchard
SINGAPORE BALLET,Retail,1,1,Bugis+ (Part of Bugis Town)
SINGAPORE DANCE COMPANY,Retail,1,1,West Coast Plaza
SINGAPORE LASH CENTER,Retail,1,1,Riverside Point
SINGAPORE POST,Retail,1,1,ION Orchard
SINGCHOICE Beauty & Health,Retail,1,1,Raffles City Shopping Centre
SJ Clinic & Surgery,Retail,1,1,Ngee Ann City
SK Treasures,Retail,1,1,Northpoint City
SK-II at BHG,Retail,1,1,Bugis Junction (Part of Bugis Town)
SKIN NATURLIQUE,Retail,1,1,Clarke Quay Central
SKIN SOUL SPA,Retail,1,1,Pacific Plaza
SKINARMA,Retail,1,1,Bugis Junction (Part of Bugis Town)
SKINLUX,Retail,1,1,Katong V
SKINN Lash Brow Face,Retail,1,1,Velocity@Novena Square
SKINS,Retail,1,1,Suntec City
SKN MediAesthetics,Retail,1,1,The Centrepoint
SKYE Aesthetics,Retail,1,1,Plaza Singapura
SLEEPNIGHT Mattress Boutique,Retail,1,1,IMM Building
SLM it!,Retail,1,1,Plaza Singapura
SLOW GREEN,Retail,1,1,Great World
SLR Revolution,Retail,1,1,Jurong Point
SMILEARTS DENTAL STUDIO,Retail,1,1,HillV2
SNAP FITNESS,Retail,1,1,Sengkang Grand Mall
SNOW MONSTER,Retail,1,1,Clarke Quay Central
SOHO THE PRIVATE DRESSER,Retail,1,1,Pacific Plaza
SOLMART,Retail,1,1,Square 2
SOMMAR BEAUTY SPA,Retail,1,1,Pacific Plaza
SOPHIA,Retail,1,1,Raffles City Shopping Centre
SOTHYS SALON,Retail,1,1,Great World
SOULWORKS BY KOYEE,Retail,1,1,Greenwich V
SOZO-one,Retail,1,1,313@somerset
SPA ARTISTRY,Retail,1,1,West Coast Plaza
SPA ELEMENTS,Retail,1,1,ION Orchard
SPARKLE DENTAL SURGERY,Retail,1,1,Square 2
SPARKLE Star,Retail,1,1,Suntec City
SPECIALIST EYECARE CLINIC,Retail,1,1,Great World
SPERRY,Retail,1,1,Bugis Junction (Part of Bugis Town)
SPLATTIFY,Retail,1,1,VivoCity
SPORTSMED TCM,Retail,1,1,One Holland Village
SPX EXPRESS,Retail,1,1,Great World
SPX Express Locker (Opening Soon),Retail,1,1,Jem
ST. THOMAS @ SURPRISESSS,Retail,1,1,Lucky Chinatown
STEFANI PARFUMERIE,Retail,1,1,One Holland Village
STEINWAY & SONS,Retail,1,1,ION Orchard
STERRA,Retail,1,1,Tampines Mall
STICKS & STONES,Retail,1,1,Bugis+ (Part of Bugis Town)
STRENGTH MASTERS GYM,Retail,1,1,Icon Village
STRONG PILATES,Retail,1,1,One Holland Village
SUBLIME HAIRDRESSING,Retail,1,1,Orchard Central
SUGOI BEAUTY AND COLLECTION,Retail,1,1,Orchard Central
SUI SUI,Retail,1,1,Jurong Point
SULTANS,Retail,1,1,United Square
SUN SANG,Retail,1,1,Bugis Junction (Part of Bugis Town)
SUN TANNING STUDIO,Retail,1,1,Clarke Quay Central
SUNS,Retail,1,1,The Shoppes at Marina Bay Sands
SUNSHINE WELLNESS AND SLIMMING,Retail,1,1,West Coast Plaza
SUPERCO COWORKING SPACE,Retail,1,1,One Holland Village
SUPERGA,Retail,1,1,ION Orchard
SUPERHAIR,Retail,1,1,Square 2
SUPERLAND PRE-SCHOOL,Retail,1,1,One Holland Village
SV Style House,Retail,1,1,313@somerset
SWAROVSKI Outlet,Retail,1,1,IMM Building
Sabaai Sabaai Boutique Spa*,Retail,1,1,Wisma Atria
Sabai Sabai Thai Private Kitchen,Retail,1,1,Valley Point
Sage Medical Clinic,Retail,1,1,Mandarin Gallery
Saj Exchange,Retail,1,1,Raffles City Shopping Centre
Salon At Goldhill,Retail,1,1,United Square
Salon Orient,Retail,1,1,Marina Square
Salon Vim*,Retail,1,1,Wisma Atria
Salt Clinic by Premier Dead Sea,Retail,1,1,Tampines 1
Sam Edelman Outlet,Retail,1,1,IMM Building
Samata,Retail,1,1,Westgate
Samsonite Factory Outlet,Retail,1,1,IMM Building
San.wich by Swee Heng,Retail,1,1,VivoCity
Sanchō by Chek Hong Leather,Retail,1,1,Raffles City Shopping Centre
Sanrio Characters Store,Retail,1,1,Jewel Changi Airport
Sasa,Retail,1,1,Jewel Changi Airport
Satellite Paris | ELLI,Retail,1,1,Jewel Changi Airport
Sa’Yang Hair,Retail,1,1,White Sands
Scarlett Choice,Retail,1,1,Northpoint City
Scarlett Fresh,Retail,1,1,Jurong Point
Scene,Retail,1,1,Mandarin Gallery
Scent Appeal,Retail,1,1,Tampines 1
School of Music Clef,Retail,1,1,Suntec City
School of Music and the Arts (SOMA),Retail,1,1,Marina Square
Sciencetopia,Retail,1,1,City Square Mall
Sciencewerkz by Stalford,Retail,1,1,Waterway Point
Scissors Paper Stone,Retail,1,1,Marina Square
Sea Apple,Retail,1,1,United Square
Seahorse,Retail,1,1,Jurong Point
Sealy,Retail,1,1,City Square Mall
Seasons Marina Spa,Retail,1,1,Marina Square
Secret Furnishing,Retail,1,1,IMM Building
Secret Garden,Retail,1,1,Raffles City Shopping Centre
Seimon-Cho Outlet,Retail,1,1,IMM Building
Seimon-cho,Retail,1,1,Plaza Singapura
Seimpi Education,Retail,1,1,The Centrepoint
ServiceSG Centre,Retail,1,1,AMK Hub
Seth Vision,Retail,1,1,Marina Square
Shafeek Exchange Money Changer,Retail,1,1,Northpoint City
Shara Exchange,Retail,1,1,Century Square
Sharewow,Retail,1,1,Marina Square
Shimmer & Shine,Retail,1,1,Northpoint City
Shinagawa Eye Clinic,Retail,1,1,The Centrepoint
Shine Korea Supermarket,Retail,1,1,Marina Square
Shinka,Retail,1,1,AMK Hub
Shiro Aesthetic Clinic,Retail,1,1,Mandarin Gallery
Short-Q,Retail,1,1,The Centrepoint
Shou Slimming Centre,Retail,1,1,Velocity@Novena Square
Shreeyaasha Hair & Beauty Salon,Retail,1,1,White Sands
Shugar Prestige,Retail,1,1,Paragon
Shugar Spa,Retail,1,1,Waterway Point
Shukey,Retail,1,1,Suntec City
Siddix Tailor,Retail,1,1,Suntec City
Silver River Money Changer,Retail,1,1,Marina Square
Sim Siang Choon,Retail,1,1,IMM Building
Simba Service Centre,Retail,1,1,PLQ Mall
Simmons,Retail,1,1,United Square
Simmons Studio,Retail,1,1,Plaza Singapura
Simply Flowers,Retail,1,1,Jem
Simply Zakka,Retail,1,1,Jewel Changi Airport
Sin Jojo,Retail,1,1,Suntec City
SingHear Tinnitus and Hearing Specialists,Retail,1,1,City Square Mall
Singapore Paincare TCM Wellness,Retail,1,1,Marina Square
Singapore Ski & Snowboard Academy,Retail,1,1,Marina Square
Singapura Otter by Creamier,Retail,1,1,Jewel Changi Airport
Singpost,Retail,1,1,Jurong Point
Singtel +Serv,Retail,1,1,The Centrepoint
Sintex,Retail,1,1,Jurong Point
Sintex Outlet,Retail,1,1,IMM Building
Skechers Outlet,Retail,1,1,IMM Building
Skeda,Retail,1,1,Ngee Ann City
Skin Belief,Retail,1,1,Funan
Skin Creations,Retail,1,1,The Centrepoint
Skin Labo,Retail,1,1,Tampines 1
SkinLab The Medical Spa / SL Aesthetic Clinic,Retail,1,1,Sengkang Grand Mall
Slinnar’s Beauty Club,Retail,1,1,Funan
Smart Innovations,Retail,1,1,IMM Building
Smartbox,Retail,1,1,IMM Building
Smile Doctor Dentalcare @ Punggol Waterway,Retail,1,1,Waterway Point
Smile Inc.® Dental Surgeons,Retail,1,1,Mandarin Gallery
Smore's by Alkaff,Retail,1,1,Bedok Mall
SocietyA,Retail,1,1,Ngee Ann City
Softopia,Retail,1,1,Funan
Sol Mart,Retail,1,1,The Centrepoint
Sonata Dancewear,Retail,1,1,Funan
Sony Store*,Retail,1,1,Wisma Atria
Sorella Outlet,Retail,1,1,IMM Building
Sothys,Retail,1,1,Tampines 1
Spa D'Or,Retail,1,1,Raffles City Shopping Centre
Spa45*,Retail,1,1,Wisma Atria
Space N Living,Retail,1,1,IMM Building
Spacio,Retail,1,1,Jurong Point
Spacio Hub,Retail,1,1,Tampines Mall
Spacious Planners,Retail,1,1,IMM Building
Sparkanauts,Retail,1,1,City Square Mall
Spaze The Body & Foot Spa,Retail,1,1,Lot One Shoppers' Mall
Spectacle Hut Outlet,Retail,1,1,IMM Building
Spectrum Store,Retail,1,1,Suntec City
Sperry Outlet,Retail,1,1,IMM Building
Sphere The Living Space,Retail,1,1,Suntec City
Spotlight,Retail,1,1,Plaza Singapura
Sri Murugan Plus,Retail,1,1,Jurong Point
Sri Murugan Supermarket,Retail,1,1,Northpoint City
Standard Chartered ATM,Retail,1,1,Paragon
Star Living,Retail,1,1,IMM Building
Star River Language School,Retail,1,1,Tiong Bahru Plaza
Star Watches,Retail,1,1,PLQ Mall
StarHub Shop,Retail,1,1,Causeway Point
State Property,Retail,1,1,Ngee Ann City
State Swim Swimming Schools,Retail,1,1,Suntec City
Stefano Ricci,Retail,1,1,The Shoppes at Marina Bay Sands
Stereo,Retail,1,1,Plaza Singapura
Steve Madden,Retail,1,1,VivoCity
Steve Madden Outlet,Retail,1,1,IMM Building
Stone For Gold,Retail,1,1,Mandarin Gallery
Stone Island,Retail,1,1,The Shoppes at Marina Bay Sands
Stoneage Collection,Retail,1,1,Marina Square
Strange & Deranged,Retail,1,1,Paragon
Stroke Support Station,Retail,1,1,Jurong Point
Sugarcane Vending Machine by Quench Mart,Retail,1,1,Jem
Sugarwaxed,Retail,1,1,The Centrepoint
Sunday Mobile Telecommunications,Retail,1,1,Northpoint City
Sunflower Piano House,Retail,1,1,Northpoint City
Sunglass Avenue,Retail,1,1,The Centrepoint
Sunglass Hut Outlet,Retail,1,1,IMM Building
Sunshine Childhood Playland,Retail,1,1,Northpoint City
Sunshine Health & Wellness,Retail,1,1,Jurong Point
Super Child Club,Retail,1,1,Marina Square
Super Rare,Retail,1,1,313@somerset
SuperGurl,Retail,1,1,Plaza Singapura
SuperPark Singapore,Retail,1,1,Suntec City
Surfers Paradise,Retail,1,1,Tiong Bahru Plaza
Suucokids,Retail,1,1,Marina Square
SuzyAmeer,Retail,1,1,Century Square
Svenson Hair Center,Retail,1,1,Jurong Point
Swapaholic,Retail,1,1,CQ @ Clarke Quay
Swee Lee,Retail,1,1,CQ @ Clarke Quay
Swift Exchange,Retail,1,1,Jem
Switch+,Retail,1,1,Velocity@Novena Square
Symphony Music School,Retail,1,1,Causeway Point
Synwin Violins,Retail,1,1,Marina Square
T K FOTO,Retail,1,1,Funan
T-Swirl Crepe,Retail,1,1,Plaza Singapura
TAEGEUK TAEKWONDO,Retail,1,1,Junction 10
TAKA JEWELLERY TREASURES,Retail,1,1,ION Orchard
TAKA Jewellery Radiance,Retail,1,1,Lot One Shoppers' Mall
TANPOPO HOUSE,Retail,1,1,Square 2
TARANIS,Retail,1,1,Raffles City Shopping Centre
TCL,Retail,1,1,Northpoint City
TEAM ELITES INTERNATIONAL,Retail,1,1,Riverside Point
TFX,Retail,1,1,Funan
THE AESTHETICS CENTRE,Retail,1,1,Great World
THE AIR STATION SLEEP STORE,Retail,1,1,Square 2
THE ARTGROUND,Retail,1,1,One Holland Village
THE BUST SPECIALIST,Retail,1,1,Square 2
THE CROWN,Retail,1,1,Riverside Point
THE DRX CLINIC,Retail,1,1,Orchard Central
THE ELLY STORE,Retail,1,1,One Holland Village
THE EYE DOCTOR,Retail,1,1,Mandarin Gallery
THE EYECLINIC BY DR. CHERYL LEE,Retail,1,1,Mandarin Gallery
THE HENG'S JEWELLERY,Retail,1,1,Clarke Quay Central
THE INN LIVEHOUSE,Retail,1,1,Bugis+ (Part of Bugis Town)
THE JOY OF TOYS,Retail,1,1,Clarke Quay Central
THE MUSIC CIRCLE,Retail,1,1,Katong V
THE NAIL ARTISTRY,Retail,1,1,Great World
THE OAK CELLARS,Retail,1,1,ION Orchard
THE ONITSUKA,Retail,1,1,ION Orchard
THE PRESTIGE EYEBROW & LASH SPECIALIST,Retail,1,1,Pacific Plaza
THE RESTYLE TRAIT,Retail,1,1,Clarke Quay Central
THE ROB ROCKEFELLER S.C,Retail,1,1,Riverside Point
THE SCHOOLHOUSE BY BUSY BEES,Retail,1,1,Great World
THE SEAFOOD MARKET PLACE,Retail,1,1,One Holland Village
THE SPECTACLE SHOP,Retail,1,1,West Coast Plaza
THE WEARHAUS,Retail,1,1,Square 2
THE WRITER’S PLACE,Retail,1,1,Junction 10
THEE BOLD STORIES,Retail,1,1,Clarke Quay Central
THEGREYSPACE.CO,Retail,1,1,Waterway Point
THEIMPRINT,Retail,1,1,Wisma Atria
THEIMPRINT.SG,Retail,1,1,Funan
THINK ACADEMY,Retail,1,1,Square 2
THIRTY THREE 33,Retail,1,1,Hougang 1
THREES BEAUTY SALON,Retail,1,1,Clarke Quay Central
TIAN MA GROUP,Retail,1,1,Hougang 1
TIMBUK2,Retail,1,1,Bugis Junction (Part of Bugis Town)
TMC Academy,Retail,1,1,PLQ Mall
TOG - Toy or Game,Retail,1,1,Causeway Point
TOM FORD,Retail,1,1,Paragon
TOMS,Retail,1,1,Funan
TOPSPEED Racing Club,Retail,1,1,Funan
TOYSHUNT,Retail,1,1,Great World
TOYSLAND,Retail,1,1,West Coast Plaza
TRAVEL ZONE,Retail,1,1,Square 2
TRESORY.,Retail,1,1,Raffles City Shopping Centre
TRESS & CURVY,Retail,1,1,Pacific Plaza
TT QUICK MASSAGE,Retail,1,1,Square 2
TTE Elephant,Retail,1,1,Westgate
TUDOR at Cortina Watch,Retail,1,1,Raffles City Shopping Centre
TUMI Outlet,Retail,1,1,IMM Building
TVG,Retail,1,1,Mandarin Gallery
TWIN CITY MEDICAL CENTRE,Retail,1,1,Great World
TYAN,Retail,1,1,Ngee Ann City
Tailored Fashions,Retail,1,1,Ngee Ann City
Tasaki,Retail,1,1,The Shoppes at Marina Bay Sands
Tasi,Retail,1,1,Marina Square
Tefal Factory Outlet,Retail,1,1,IMM Building
Telecoms Link Mobile,Retail,1,1,Causeway Point
Ten Ren's Tea 天仁茗茶,Retail,1,1,Funan
Teo Heng Family KTV Studio,Retail,1,1,Jurong Point
Terra Luxe,Retail,1,1,Plaza Singapura
Tesla,Retail,1,1,Westgate
Teva/CATERPILLAR Outlet,Retail,1,1,IMM Building
Thai Supermarket,Retail,1,1,Aperia Mall
The Achievers’ Learning Place,Retail,1,1,Valley Point
The Backyard Bakers,Retail,1,1,Jewel Changi Airport
The Ballet School x Singapore Dance Company,Retail,1,1,AMK Hub
The Belt Shop,Retail,1,1,Northpoint City
The Better Toy Store,Retail,1,1,Paragon
The Big Country,Retail,1,1,Velocity@Novena Square
The Body Firm,Retail,1,1,Raffles City Shopping Centre
The Care,Retail,1,1,Tampines Mall
The Cheese Shop,Retail,1,1,Swing By @ Thomson Plaza
The Chrono Vault,Retail,1,1,The Centrepoint
The Cosmetics Company Store,Retail,1,1,IMM Building
The Door,Retail,1,1,IMM Building
The Eco Club,Retail,1,1,Funan
The Editorâs Market,Retail,1,1,Ngee Ann City
The Everyday Club,Retail,1,1,Funan
The Experts Sound,Retail,1,1,Funan
The French American Bakery,Retail,1,1,VivoCity
The Grande Whisky Museum,Retail,1,1,Suntec City
The Green Capsule,Retail,1,1,Funan
The Green Collective,Retail,1,1,Funan
The Gundam Base Singapore,Retail,1,1,Jewel Changi Airport
The H2 Therapy,Retail,1,1,Velocity@Novena Square
The Hair Shop,Retail,1,1,Paragon
The JeJe Korea,Retail,1,1,The Centrepoint
The Kiap Kiap Place,Retail,1,1,Funan
The Kind Wash,Retail,1,1,Plaza Singapura
The Laundry Corner,Retail,1,1,United Square
The Little Arts Academy - North Campus I,Retail,1,1,Northpoint City
The Little Arts Academy - North Campus II,Retail,1,1,Northpoint City
The Little Gym,Retail,1,1,Marina Square
The Logic Coders,Retail,1,1,City Square Mall
The Maternity House,Retail,1,1,Marina Square
The Moments,Retail,1,1,Tampines 1
The Nailist City,Retail,1,1,313@somerset
The North Face Outlet,Retail,1,1,IMM Building
The Par Club,Retail,1,1,Marina Square
The Physics Cafe,Retail,1,1,United Square
The Remote Control House,Retail,1,1,Jurong Point
The Salt Clinic By Premier,Retail,1,1,AMK Hub
The Sense House,Retail,1,1,Century Square
The ShoeCo,Retail,1,1,The Centrepoint
The Singapore Mint,Retail,1,1,Suntec City
The Spa-Lon,Retail,1,1,City Square Mall
The Spacio Clinic,Retail,1,1,Causeway Point
The Sparkle Star,Retail,1,1,Funan
The Toy Folks,Retail,1,1,Marina Square
The Travel Store,Retail,1,1,Plaza Singapura
The Travel Store Outlet,Retail,1,1,IMM Building
The Vogue Hair Professional,Retail,1,1,Velocity@Novena Square
The Whoo,Retail,1,1,The Shoppes at Marina Bay Sands
The Wonder Store,Retail,1,1,Jewel Changi Airport
The Write Connection,Retail,1,1,City Square Mall
The individual society,Retail,1,1,Plaza Singapura
The odbo.,Retail,1,1,Bugis Junction (Part of Bugis Town)
Therapy Market,Retail,1,1,The Centrepoint
Think,Retail,1,1,Funan
Thom Browne,Retail,1,1,The Shoppes at Marina Bay Sands
Thomson Chinese Medicine,Retail,1,1,United Square
Thomson Fertility,Retail,1,1,United Square
Thomson Medical,Retail,1,1,Jem
Thomson Paediatric Centre & Thomson Chinese Medicine,Retail,1,1,Waterway Point
Thomson Women’s Clinic,Retail,1,1,Waterway Point
Threeppy by Daiso Japan,Retail,1,1,Marina Square
Tiara Creation,Retail,1,1,The Centrepoint
Tiger Family,Retail,1,1,Suntec City
Timberland,Retail,1,1,Jewel Changi Airport
Timberland Outlet,Retail,1,1,IMM Building
Time Enterprise TCM,Retail,1,1,Aperia Mall
Tiong Bahru Dental Surgery,Retail,1,1,Tiong Bahru Plaza
Titan Tech Academy,Retail,1,1,Suntec City
Tns SIGNATURE,Retail,1,1,Raffles City Shopping Centre
ToTT,Retail,1,1,Suntec City
Tod's,Retail,1,1,The Shoppes at Marina Bay Sands
Tokyo Zone 1945,Retail,1,1,White Sands
Tom & Stefanie,Retail,1,1,PLQ Mall
Tom Ford Beauty,Retail,1,1,The Shoppes at Marina Bay Sands
Tommy Hilfiger Outlet,Retail,1,1,IMM Building
Tong Garden,Retail,1,1,Jewel Changi Airport
ToofDoctor Dental Surgeons,Retail,1,1,Suntec City
Top Cash Jewellery,Retail,1,1,Jem
Top Feeling International,Retail,1,1,Westgate
Topologie,Retail,1,1,Jewel Changi Airport
Toy Or Games (TOG),Retail,1,1,Bugis+ (Part of Bugis Town)
Toys 'R' Us,Retail,1,1,Waterway Point
Toys Terminal,Retail,1,1,Northpoint City
Toys''R''Us,Retail,1,1,Suntec City
Trapped Escape Room,Retail,1,1,The Centrepoint
Traveller World,Retail,1,1,Jewel Changi Airport
Triumph Outlet,Retail,1,1,IMM Building
True Harmony,Retail,1,1,Plaza Singapura
True Medical Clinic,Retail,1,1,PLQ Mall
Tudor at Watch Palace,Retail,1,1,Mandarin Gallery
U-Home Interior Design,Retail,1,1,IMM Building
U-One,Retail,1,1,City Square Mall
U@GX,Retail,1,1,AMK Hub
UCCI,Retail,1,1,Clarke Quay Central
UCHINO Bath & Relaxation,Retail,1,1,Raffles City Shopping Centre
UFIT CLINIC,Retail,1,1,Orchard Central
UJADE JEWELLERY,Retail,1,1,Lucky Chinatown
UN.WASTELANDS,Retail,1,1,313@somerset
UNIQLO Flower,Retail,1,1,Suntec City
UNITED OPTOMETRIST,Retail,1,1,Square 2
UOB Auto Lobby,Retail,1,1,City Square Mall
UOB Autolobby,Retail,1,1,Tampines Mall
Umistrong,Retail,1,1,City Square Mall
Uni Retreat,Retail,1,1,PLQ Mall
Unicity,Retail,1,1,Suntec City
Unionware,Retail,1,1,Westgate
Unisprings,Retail,1,1,IMM Building
Universal Traveller,Retail,1,1,Suntec City
Unusual Express,Retail,1,1,Northpoint City
Urban Revivo,Retail,1,1,Raffles City Shopping Centre
V Medical Aesthetics Laser Clinic,Retail,1,1,Velocity@Novena Square
V-ZUG,Retail,1,1,ION Orchard
VACANZA,Retail,1,1,Bugis Junction (Part of Bugis Town)
VANDAMOD,Retail,1,1,The Centrepoint
VANS Outlet,Retail,1,1,IMM Building
VERONICA'S FLORIST & GIFTS,Retail,1,1,Great World
VICTORIA'S SECRET AND PINK,Retail,1,1,ION Orchard
VIERGE BEAUTIQUE,Retail,1,1,West Coast Plaza
VII Skinn,Retail,1,1,Plaza Singapura
VITOREINA,Retail,1,1,Plaza Singapura
VIVA MEDICAL GROUP (WESTSIDE),Retail,1,1,West Coast Plaza
VIVIE TOKYO SALON,Retail,1,1,Riverside Point
VOM FASS,Retail,1,1,ION Orchard
VS Salon Hairdressing,Retail,1,1,Causeway Point
VS Salon Hairdressing Spa,Retail,1,1,Waterway Point
VUE,Retail,1,1,Mandarin Gallery
Vain Beauty,Retail,1,1,PLQ Mall
Van Heusen,Retail,1,1,Northpoint City
Vanessa Beauty & Henna Artwork Creations,Retail,1,1,City Square Mall
Vanilla Taste of Beauty,Retail,1,1,Hougang Mall
Vanity Room,Retail,1,1,United Square
Vans,Retail,1,1,Paragon
Velvet Beauty Wellness,Retail,1,1,City Square Mall
Venia Cherie,Retail,1,1,Hougang Mall
VeniaCherie,Retail,1,1,Junction 8
Venus Tears,Retail,1,1,Tampines 1
Vets for Life Animal Clinic,Retail,1,1,Valley Point
VibeMax,Retail,1,1,Suntec City
Vibrancy Skin,Retail,1,1,Bedok Mall
Victoria Beauty SPA,Retail,1,1,Raffles City Shopping Centre
Victoria Face Lift,Retail,1,1,Plaza Singapura
Victoria's Secret,Retail,1,1,Mandarin Gallery
Victoria's Secret and Pink by Victoria's Secret,Retail,1,1,VivoCity
Victoria's Secret by BuyBye Valiram Fashion Outlet,Retail,1,1,IMM Building
VictoriaEnso,Retail,1,1,Jewel Changi Airport
ViewQwest,Retail,1,1,Suntec City
Vincen+ Watch,Retail,1,1,Jem
Vincent Signature,Retail,1,1,Jurong Point
Vincitore The Italian Shoe Store,Retail,1,1,Marina Square
Vintage Studio Hairdressing,Retail,1,1,Northpoint City
Vision Exchange,Retail,1,1,Jurong Point
Vispring,Retail,1,1,Marina Square
Voila Paris,Retail,1,1,The Centrepoint
Vroomtown Driving City,Retail,1,1,Marina Square
W LAB,Retail,1,1,Orchard Central
WALKING ON SUNSHINE (HAIR/NAIL/CAFE),Retail,1,1,Orchard Central
WAM & EDUCATION CENTRE,Retail,1,1,West Coast Plaza
WAN TO PLAY CANDYLAND,Retail,1,1,West Coast Plaza
WANYOO ESPORTS,Retail,1,1,Riverside Point
WATCH GALLERY,Retail,1,1,Mandarin Gallery
WATER B,Retail,1,1,Riverside Point
WAX FACTOR,Retail,1,1,Orchard Central
WC Store,Retail,1,1,Jewel Changi Airport
WC26,Retail,1,1,Wisma Atria
WELL.COM,Retail,1,1,Lucky Chinatown
WELOVECURATINGSG,Retail,1,1,Clarke Quay Central
WEN'S FLORAL STUDIO,Retail,1,1,Orchard Central
WESTERN UNION,Retail,1,1,Lucky Chinatown
WILD RICE,Retail,1,1,Funan
WINSTON OH HEARING,Retail,1,1,West Coast Plaza
WORLD OF WATCHES 2,Retail,1,1,Pacific Plaza
WTS Travel & Tours,Retail,1,1,Lot One Shoppers' Mall
Walking In The Light,Retail,1,1,Bugis+ (Part of Bugis Town)
Wanderlust x Playdress,Retail,1,1,Plaza Singapura
Wardrobemess,Retail,1,1,Funan
Watch Station International & Fossil Outlet,Retail,1,1,IMM Building
Watch it!,Retail,1,1,PLQ Mall
Watches of Japan,Retail,1,1,Bedok Mall
Watsons Health,Retail,1,1,Paragon
WeArt,Retail,1,1,The Centrepoint
Weekend Max Mara,Retail,1,1,Paragon
Welcia Singapore,Retail,1,1,Suntec City
Wellspring Wellness 康园养生屋,Retail,1,1,Bedok Mall
West Coast Dental Clinic,Retail,1,1,Marina Square
Weston Corp World Cup,Retail,1,1,Tampines Mall
Whimsy,Retail,1,1,Junction 8
White30,Retail,1,1,Funan
Wigwise Hair Solution,Retail,1,1,The Centrepoint
Willow Stream Spa,Retail,1,1,Raffles City Shopping Centre
Wilson Outlet,Retail,1,1,IMM Building
Wine Hair Boutique,Retail,1,1,AMK Hub
Winter Time,Retail,1,1,Northpoint City
Winter Time Outlet,Retail,1,1,IMM Building
Within Yoga | Pilates,Retail,1,1,Ngee Ann City
Wolfgang Violin Studio,Retail,1,1,The Centrepoint
Wooderful Life,Retail,1,1,Funan
X'VOCK STUDIO HAIR & BEAUTY,Retail,1,1,HillV2
X-Boundaries,Retail,1,1,Mandarin Gallery
X-Zen Hair Salon,Retail,1,1,The Centrepoint
XGEAR,Retail,1,1,Waterway Point
XOREX PRESS,Retail,1,1,West Coast Plaza
XTRA,Retail,1,1,Marina Square
XZQT Portfolio,Retail,1,1,Paragon
Xi Apparel & Jade,Retail,1,1,Mandarin Gallery
Xpress Foot Wellness,Retail,1,1,AMK Hub
Xtra Office,Retail,1,1,Marina Square
X’treme Professional Hair Studio,Retail,1,1,Sengkang Grand Mall
Y by Yann,Retail,1,1,Paragon
